DATE,IBM_CLOSE,AAPL_CLOSE,IBM_SHARE,AAPL_SHARE
1987/12/29,17.37,1.31,28785.26195,381679.3893
1987/12/28,17.33,1.25,28851.70225,400000
1987/12/24,17.95,1.33,27855.1532,375939.8496
1987/12/23,17.89,1.32,27948.57462,378787.8788
1987/12/22,17.7,1.29,28248.58757,387596.8992
1987/12/21,17.7,1.3,28248.58757,384615.3846
1987/12/18,17.55,1.26,28490.02849,396825.3968
1987/12/17,17.29,1.22,28918.44997,409836.0656
1987/12/16,17.8,1.22,28089.88764,409836.0656
1987/12/15,17.37,1.17,28785.26195,427350.4274
1987/12/14,17.24,1.16,29002.32019,431034.4828
1987/12/11,16.49,1.06,30321.40691,471698.1132
1987/12/10,16.62,1.08,30084.23586,462962.963
1987/12/9,17.07,1.09,29291.15407,458715.5963
1987/12/8,16.69,1.08,29958.05872,462962.963
1987/12/7,16.39,1.03,30506.40635,485436.8932
1987/12/4,16.13,0.96,30998.14011,520833.3333
1987/12/3,15.94,0.95,31367.62861,526315.7895
1987/12/2,16.54,1.01,30229.74607,495049.505
1987/12/1,16.66,1.04,30012.0048,480769.2308
1987/11/30,16.58,1.03,30156.81544,485436.8932
1987/11/27,17.2,1.09,29069.76744,458715.5963
1987/11/25,17.61,1.14,28392.95855,438596.4912
1987/11/24,17.74,1.15,28184.8929,434782.6087
1987/11/23,17.59,1.13,28425.24161,442477.8761
1987/11/20,17.63,1.11,28360.74872,450450.4505
1987/11/19,17.31,1.08,28885.03755,462962.963
1987/11/18,17.72,1.13,28216.70429,442477.8761
1987/11/17,17.63,1.09,28360.74872,458715.5963
1987/11/16,17.97,1.14,27824.15136,438596.4912
1987/11/13,18.21,1.16,27457.44097,431034.4828
1987/11/12,18.3,1.2,27322.40437,416666.6667
1987/11/11,17.85,1.16,28011.20448,431034.4828
1987/11/10,17.63,1.13,28360.74872,442477.8761
1987/11/9,17.69,1.16,28264.55625,431034.4828
1987/11/6,17.89,1.17,27948.57462,427350.4274
1987/11/5,18.53,1.18,26983.27037,423728.8136
1987/11/4,17.89,1.12,27948.57462,446428.5714
1987/11/3,18.08,1.13,27654.86726,442477.8761
1987/11/2,18.47,1.2,27070.92583,416666.6667
1987/10/30,18.17,1.2,27517.88663,416666.6667
1987/10/29,17.84,1.23,28026.90583,406504.065
1987/10/28,17.51,1.04,28555.11136,480769.2308
1987/10/27,17.51,0.94,28555.11136,531914.8936
1987/10/26,16.62,0.87,30084.23586,574712.6437
1987/10/23,17.91,1.1,27917.3646,454545.4545
1987/10/22,17.8,1.14,28089.88764,438596.4912
1987/10/21,18.21,1.26,27457.44097,396825.3968
1987/10/20,17.06,1.07,29308.32356,467289.7196
1987/10/19,15.32,1.13,32637.07572,442477.8761
1987/10/16,20.03,1.5,24962.55617,333333.3333
1987/10/15,20.79,1.62,24050.02405,308641.9753
1987/10/14,21.55,1.66,23201.85615,301204.8193
1987/10/13,22.07,1.69,22655.18804,295857.9882
1987/10/12,22.18,1.66,22542.83138,301204.8193
1987/10/9,21.86,1.68,22872.82708,297619.0476
1987/10/8,22.48,1.69,22241.99288,295857.9882
1987/10/7,22.66,1.73,22065.31333,289017.341
1987/10/6,22.4,1.73,22321.42857,289017.341
1987/10/5,23.22,1.84,21533.16107,271739.1304
1987/10/2,23.03,1.82,21710.81198,274725.2747
1987/10/1,22.94,1.81,21795.98954,276243.0939
1987/9/30,22.36,1.76,22361.35957,284090.9091
1987/9/29,22.33,1.69,22391.4017,295857.9882
1987/9/28,22.66,1.73,22065.31333,289017.341
1987/9/25,23.14,1.79,21607.60588,279329.6089
1987/9/24,23.12,1.76,21626.29758,284090.9091
1987/9/23,22.88,1.72,21853.14685,290697.6744
1987/9/22,23.11,1.68,21635.65556,297619.0476
1987/9/21,22.33,1.56,22391.4017,320512.8205
1987/9/18,23.05,1.61,21691.97397,310559.0062
1987/9/17,23.42,1.62,21349.27412,308641.9753
1987/9/16,23.24,1.61,21514.62995,310559.0062
1987/9/15,23.37,1.61,21394.95079,310559.0062
1987/9/14,24.03,1.65,20807.32418,303030.303
1987/9/11,23.9,1.69,20920.50209,295857.9882
1987/9/10,23.4,1.67,21367.52137,299401.1976
1987/9/9,23.33,1.64,21431.63309,304878.0488
1987/9/8,23.4,1.55,21367.52137,322580.6452
1987/9/4,23.85,1.57,20964.36059,318471.3376
1987/9/3,23.98,1.59,20850.70892,314465.4088
1987/9/2,24.11,1.62,20738.28287,308641.9753
1987/9/1,24.16,1.63,20695.36424,306748.4663
1987/8/31,24.98,1.68,20016.01281,297619.0476
1987/8/28,24.7,1.62,20242.91498,308641.9753
1987/8/27,24.66,1.62,20275.7502,308641.9753
1987/8/26,24.9,1.62,20080.32129,308641.9753
1987/8/25,25.52,1.62,19592.47649,308641.9753
1987/8/24,25.91,1.62,19297.56851,308641.9753
1987/8/21,25.92,1.65,19290.12346,303030.303
1987/8/20,25.92,1.61,19290.12346,310559.0062
1987/8/19,25.61,1.55,19523.62358,322580.6452
1987/8/18,25.65,1.52,19493.17739,328947.3684
1987/8/17,25.89,1.54,19312.47586,324675.3247
1987/8/14,25.7,1.52,19455.25292,328947.3684
1987/8/13,25.72,1.52,19440.12442,328947.3684
1987/8/12,25.28,1.52,19778.48101,328947.3684
1987/8/11,25.07,1.54,19944.15636,324675.3247
1987/8/10,24.74,1.5,20210.18593,333333.3333
1987/8/7,24.39,1.44,20500.205,347222.2222
1987/8/6,24.18,1.44,20678.24648,347222.2222
1987/8/5,23.61,1.34,21177.46717,373134.3284
1987/8/4,23.48,1.31,21294.71891,381679.3893
1987/8/3,23.46,1.25,21312.87298,400000
1987/7/31,23.72,1.28,21079.25801,390625
1987/7/30,23.92,1.29,20903.01003,387596.8992
1987/7/29,23.79,1.27,21017.23413,393700.7874
1987/7/28,23.76,1.3,21043.77104,384615.3846
1987/7/27,23.89,1.31,20929.2591,381679.3893
1987/7/24,23.76,1.32,21043.77104,378787.8788
1987/7/23,23.59,1.3,21195.42179,384615.3846
1987/7/22,23.78,1.32,21026.07233,378787.8788
1987/7/21,23.98,1.28,20850.70892,390625
1987/7/20,24.25,1.3,20618.5567,384615.3846
1987/7/17,24.6,1.34,20325.20325,373134.3284
1987/7/16,24.77,1.37,20185.70852,364963.5036
1987/7/15,24.75,1.37,20202.0202,364963.5036
1987/7/14,24.68,1.34,20259.31929,373134.3284
1987/7/13,25.03,1.26,19976.02877,396825.3968
1987/7/10,24.6,1.18,20325.20325,423728.8136
1987/7/9,24.49,1.17,20416.49653,427350.4274
1987/7/8,24.57,1.16,20350.02035,431034.4828
1987/7/7,24.14,1.22,20712.51036,409836.0656
1987/7/6,24.33,1.27,20550.76038,393700.7874
1987/7/2,24.2,1.26,20661.15702,396825.3968
1987/7/1,24.16,1.24,20695.36424,403225.8065
1987/6/30,23.94,1.26,20885.5472,396825.3968
1987/6/29,24.37,1.27,20517.02913,393700.7874
1987/6/26,24.53,1.26,20383.20424,396825.3968
1987/6/25,24.73,1.26,20218.35827,396825.3968
1987/6/24,24.48,1.3,20424.8366,384615.3846
1987/6/23,24.29,1.28,20584.60272,390625
1987/6/22,24.05,1.3,20790.02079,384615.3846
1987/6/19,23.78,1.27,21026.07233,393700.7874
1987/6/18,23.7,1.29,21097.04641,387596.8992
1987/6/17,23.78,1.26,21026.07233,396825.3968
1987/6/16,23.87,1.29,20946.79514,387596.8992
1987/6/15,23.52,1.22,21258.5034,409836.0656
1987/6/12,23.08,1.23,21663.77816,406504.065
1987/6/11,23.22,1.23,21533.16107,406504.065
1987/6/10,23.24,1.22,21514.62995,409836.0656
1987/6/9,23.55,1.22,21231.42251,409836.0656
1987/6/8,23.76,1.21,21043.77104,413223.1405
1987/6/5,23.57,1.21,21213.40687,413223.1405
1987/6/4,23.78,1.22,21026.07233,409836.0656
1987/6/3,23.61,1.21,21177.46717,413223.1405
1987/6/2,23.17,1.2,21579.62883,416666.6667
1987/6/1,23.52,1.21,21258.5034,413223.1405
1987/5/29,23.57,1.23,21213.40687,406504.065
1987/5/28,23.96,1.24,20868.11352,403225.8065
1987/5/27,23.72,1.23,21079.25801,406504.065
1987/5/26,23.67,1.21,21123.78538,413223.1405
1987/5/22,23.08,1.15,21663.77816,434782.6087
1987/5/21,23.17,1.16,21579.62883,431034.4828
1987/5/20,23.08,1.16,21663.77816,431034.4828
1987/5/19,23.09,1.14,21654.39584,438596.4912
1987/5/18,23.72,1.18,21079.25801,423728.8136
1987/5/15,23.67,1.21,21123.78538,413223.1405
1987/5/14,24.33,1.23,20550.76038,406504.065
1987/5/13,24.49,1.22,20416.49653,409836.0656
1987/5/12,24.37,1.17,20517.02913,427350.4274
1987/5/11,24.02,1.2,20815.98668,416666.6667
1987/5/8,24.13,1.22,20721.09407,409836.0656
1987/5/7,24.29,1.24,20584.60272,403225.8065
1987/5/6,24.41,1.24,20483.40844,403225.8065
1987/5/5,24.42,1.24,20475.02048,403225.8065
1987/5/4,23.86,1.24,20955.57418,403225.8065
1987/5/1,23.51,1.24,21267.54573,403225.8065
1987/4/30,23.44,1.23,21331.05802,406504.065
1987/4/29,23.22,1.21,21533.16107,413223.1405
1987/4/28,22.72,1.19,22007.04225,420168.0672
1987/4/27,22.58,1.16,22143.48981,431034.4828
1987/4/24,22.21,1.16,22512.38181,431034.4828
1987/4/23,22.58,1.18,22143.48981,423728.8136
1987/4/22,22.58,1.15,22143.48981,434782.6087
1987/4/21,22.98,1.16,21758.05048,431034.4828
1987/4/20,21.95,1.1,22779.04328,454545.4545
1987/4/16,21.95,1.11,22779.04328,450450.4505
1987/4/15,22.08,1.1,22644.92754,454545.4545
1987/4/14,21.68,1.05,23062.73063,476190.4762
1987/4/13,21.61,1.05,23137.43637,476190.4762
1987/4/10,21.22,1.09,23562.67672,458715.5963
1987/4/9,21.08,1.1,23719.16509,454545.4545
1987/4/8,21.55,1.07,23201.85615,467289.7196
1987/4/7,21.44,1.05,23320.89552,476190.4762
1987/4/6,21.86,1.09,22872.82708,458715.5963
1987/4/3,21.88,1.11,22851.91956,450450.4505
1987/4/2,21.66,1.11,23084.02585,450450.4505
1987/4/1,22.12,1.03,22603.9783,485436.8932
1987/3/31,21.97,1,22758.30678,500000
1987/3/30,22.3,0.97,22421.52466,515463.9175
1987/3/27,22.06,1.01,22665.45784,495049.505
1987/3/26,22.54,1.04,22182.78616,480769.2308
1987/3/25,22.78,1.03,21949.07814,485436.8932
1987/3/24,22.38,1.03,22341.37623,485436.8932
1987/3/23,21.92,1.05,22810.21898,476190.4762
1987/3/20,21.75,1.06,22988.50575,471698.1132
1987/3/19,21.52,1.06,23234.20074,471698.1132
1987/3/18,21.41,1.02,23353.5731,490196.0784
1987/3/17,21.53,1.04,23223.4092,480769.2308
1987/3/16,21.17,1.01,23618.32782,495049.505
1987/3/13,21.2,0.98,23584.90566,510204.0816
1987/3/12,21.11,1.01,23685.45713,495049.505
1987/3/11,20.75,1.03,24096.38554,485436.8932
1987/3/10,20.91,1.03,23912.00383,485436.8932
1987/3/9,20.33,1,24594.19577,500000
1987/3/6,20.4,1.04,24509.80392,480769.2308
1987/3/5,20.55,1.06,24330.90024,471698.1132
1987/3/4,20.47,1.05,24425.98925,476190.4762
1987/3/3,20.22,1.01,24727.99209,495049.505
1987/3/2,20.27,1.05,24666.99556,476190.4762
1987/2/27,20.42,1.09,24485.79824,458715.5963
1987/2/26,20.4,1.07,24509.80392,467289.7196
1987/2/25,20.75,1.07,24096.38554,467289.7196
1987/2/24,20.93,1.02,23889.15432,490196.0784
1987/2/23,20.98,0.98,23832.22116,510204.0816
1987/2/20,20.44,0.95,24461.83953,526315.7895
1987/2/19,20.36,0.97,24557.95678,515463.9175
1987/2/18,20.2,0.98,24752.47525,510204.0816
1987/2/17,20.25,1.03,24691.35802,485436.8932
1987/2/13,19.69,0.96,25393.60081,520833.3333
1987/2/12,19.41,0.91,25759.91757,549450.5495
1987/2/11,19.61,0.88,25497.19531,568181.8182
1987/2/10,19.52,0.82,25614.7541,609756.0976
1987/2/9,19.58,0.82,25536.26149,609756.0976
1987/2/6,19.87,0.84,25163.56316,595238.0952
1987/2/5,20.03,0.84,24962.55617,595238.0952
1987/2/4,19.62,0.85,25484.1998,588235.2941
1987/2/3,19.31,0.86,25893.31952,581395.3488
1987/2/2,19.2,0.87,26041.66667,574712.6437
1987/1/30,18.69,0.86,26752.27394,581395.3488
1987/1/29,18.67,0.84,26780.93198,595238.0952
1987/1/28,18.87,0.86,26497.08532,581395.3488
1987/1/27,18.78,0.82,26624.06816,609756.0976
1987/1/26,18.47,0.77,27070.92583,649350.6494
1987/1/23,18.33,0.78,27277.68685,641025.641
1987/1/22,18.49,0.81,27041.64413,617283.9506
1987/1/21,17.82,0.76,28058.36139,657894.7368
1987/1/20,17.82,0.8,28058.36139,625000
1987/1/19,18.18,0.82,27502.75028,609756.0976
1987/1/16,17.42,0.76,28702.64064,657894.7368
1987/1/15,17.42,0.77,28702.64064,649350.6494
1987/1/14,17.22,0.75,29036.00465,666666.6667
1987/1/13,16.91,0.69,29568.30278,724637.6812
1987/1/12,17.47,0.71,28620.49227,704225.3521
1987/1/9,17.75,0.7,28169.01408,714285.7143
1987/1/8,17.84,0.69,28026.90583,724637.6812
1987/1/7,17.93,0.69,27886.22421,724637.6812
1987/1/6,17.86,0.68,27995.52072,735294.1176
1987/1/5,17.95,0.67,27855.1532,746268.6567
1987/1/2,17.71,0.63,28232.63693,793650.7937
1986/12/31,17.42,0.63,28702.64064,793650.7937
1986/12/30,17.55,0.64,28490.02849,781250
1986/12/29,17.51,0.63,28555.11136,793650.7937
1986/12/26,17.71,0.64,28232.63693,781250
1986/12/24,17.71,0.65,28232.63693,769230.7692
1986/12/23,17.49,0.65,28587.76444,769230.7692
1986/12/22,17.87,0.65,27979.8545,769230.7692
1986/12/19,18.16,0.65,27533.03965,769230.7692
1986/12/18,18.2,0.64,27472.52747,781250
1986/12/17,18.4,0.64,27173.91304,781250
1986/12/16,18.6,0.66,26881.72043,757575.7576
1986/12/15,18.53,0.65,26983.27037,769230.7692
1986/12/12,18.36,0.64,27233.11547,781250
1986/12/11,18.58,0.66,26910.65662,757575.7576
1986/12/10,18.58,0.67,26910.65662,746268.6567
1986/12/9,18.42,0.66,27144.40825,757575.7576
1986/12/8,18.55,0.66,26954.1779,757575.7576
1986/12/5,18.38,0.68,27203.48205,735294.1176
1986/12/4,18.55,0.66,26954.1779,757575.7576
1986/12/3,18.67,0.66,26780.93198,757575.7576
1986/12/2,18.85,0.64,26525.19894,781250
1986/12/1,18.49,0.62,27041.64413,806451.6129
1986/11/28,18.45,0.62,27100.271,806451.6129
1986/11/26,18.29,0.63,27337.34281,793650.7937
1986/11/25,18.45,0.62,27100.271,806451.6129
1986/11/24,18.09,0.59,27639.57988,847457.6271
1986/11/21,17.89,0.56,27948.57462,892857.1429
1986/11/20,17.93,0.55,27886.22421,909090.9091
1986/11/19,17.86,0.54,27995.52072,925925.9259
1986/11/18,17.49,0.55,28587.76444,909090.9091
1986/11/17,17.71,0.56,28232.63693,892857.1429
1986/11/14,17.62,0.55,28376.84449,909090.9091
1986/11/13,17.4,0.55,28735.63218,909090.9091
1986/11/12,17.82,0.57,28058.36139,877192.9825
1986/11/11,17.96,0.55,27839.64365,909090.9091
1986/11/10,17.87,0.55,27979.8545,909090.9091
1986/11/7,17.64,0.55,28344.6712,909090.9091
1986/11/6,17.62,0.56,28376.84449,892857.1429
1986/11/5,17.87,0.57,27979.8545,877192.9825
1986/11/4,18.11,0.55,27609.05577,909090.9091
1986/11/3,18.19,0.54,27487.63057,925925.9259
1986/10/31,17.79,0.54,28105.67735,925925.9259
1986/10/30,17.56,0.53,28473.8041,943396.2264
1986/10/29,17.39,0.52,28752.15641,961538.4615
1986/10/28,17.38,0.52,28768.69965,961538.4615
1986/10/27,17.57,0.53,28457.59818,943396.2264
1986/10/24,17.47,0.51,28620.49227,980392.1569
1986/10/23,17.48,0.51,28604.11899,980392.1569
1986/10/22,17.32,0.5,28868.36028,1000000
1986/10/21,17.47,0.51,28620.49227,980392.1569
1986/10/20,17.3,0.51,28901.7341,980392.1569
1986/10/17,17.54,0.52,28506.27138,961538.4615
1986/10/16,17.43,0.52,28686.17326,961538.4615
1986/10/15,17.7,0.52,28248.58757,961538.4615
1986/10/14,17.39,0.53,28752.15641,943396.2264
1986/10/13,17.56,0.54,28473.8041,925925.9259
1986/10/10,17.79,0.52,28105.67735,961538.4615
1986/10/9,17.56,0.51,28473.8041,980392.1569
1986/10/8,18.35,0.51,27247.9564,980392.1569
1986/10/7,18.44,0.51,27114.96746,980392.1569
1986/10/6,19.21,0.53,26028.11036,943396.2264
1986/10/3,18.83,0.52,26553.37228,961538.4615
1986/10/2,19.14,0.53,26123.30199,943396.2264
1986/10/1,19.14,0.53,26123.30199,943396.2264
1986/9/30,19.35,0.52,25839.79328,961538.4615
1986/9/29,19.32,0.5,25879.91718,1000000
1986/9/26,19.5,0.53,25641.02564,943396.2264
1986/9/25,19.53,0.53,25601.6385,943396.2264
1986/9/24,19.79,0.54,25265.2855,925925.9259
1986/9/23,20.04,0.56,24950.0998,892857.1429
1986/9/22,19.95,0.55,25062.65664,909090.9091
1986/9/19,19.7,0.52,25380.71066,961538.4615
1986/9/18,19.91,0.53,25113.00854,943396.2264
1986/9/17,19.8,0.53,25252.52525,943396.2264
1986/9/16,19.89,0.54,25138.26043,925925.9259
1986/9/15,19.71,0.51,25367.83359,980392.1569
1986/9/12,19.77,0.49,25290.84471,1020408.163
1986/9/11,20.04,0.51,24950.0998,980392.1569
1986/9/10,20.74,0.54,24108.00386,925925.9259
1986/9/9,20.7,0.55,24154.58937,909090.9091
1986/9/8,20.69,0.54,24166.2639,925925.9259
1986/9/5,20.2,0.54,24752.47525,925925.9259
1986/9/4,20.06,0.55,24925.22433,909090.9091
1986/9/3,19.59,0.54,25523.22614,925925.9259
1986/9/2,19.57,0.54,25549.31017,925925.9259
1986/8/29,19.97,0.57,25037.55633,877192.9825
1986/8/28,20.15,0.59,24813.89578,847457.6271
1986/8/27,20.31,0.57,24618.41457,877192.9825
1986/8/26,20.31,0.57,24618.41457,877192.9825
1986/8/25,20,0.56,25000,892857.1429
1986/8/22,19.86,0.56,25176.23364,892857.1429
1986/8/21,19.86,0.55,25176.23364,909090.9091
1986/8/20,20.04,0.56,24950.0998,892857.1429
1986/8/19,19.68,0.55,25406.50407,909090.9091
1986/8/18,19.48,0.55,25667.35113,909090.9091
1986/8/15,19.16,0.55,26096.0334,909090.9091
1986/8/14,19.32,0.56,25879.91718,892857.1429
1986/8/13,19.28,0.56,25933.60996,892857.1429
1986/8/12,19.07,0.53,26219.19245,943396.2264
1986/8/11,18.85,0.52,26525.19894,961538.4615
1986/8/8,18.71,0.49,26723.67718,1020408.163
1986/8/7,18.85,0.49,26525.19894,1020408.163
1986/8/6,18.71,0.48,26723.67718,1041666.667
1986/8/5,18.68,0.5,26766.59529,1000000
1986/8/4,18.78,0.49,26624.06816,1020408.163
1986/8/1,18.75,0.49,26666.66667,1020408.163
1986/7/31,18.91,0.48,26441.03649,1041666.667
1986/7/30,18.87,0.47,26497.08532,1063829.787
1986/7/29,18.73,0.48,26695.14148,1041666.667
1986/7/28,18.89,0.5,26469.03123,1000000
1986/7/25,19.14,0.53,26123.30199,943396.2264
1986/7/24,19,0.51,26315.78947,980392.1569
1986/7/23,19,0.53,26315.78947,943396.2264
1986/7/22,19.07,0.54,26219.19245,925925.9259
1986/7/21,18.82,0.52,26567.4814,961538.4615
1986/7/18,18.8,0.49,26595.74468,1020408.163
1986/7/17,18.84,0.5,26539.27813,1000000
1986/7/16,19,0.52,26315.78947,961538.4615
1986/7/15,19.37,0.54,25813.11306,925925.9259
1986/7/14,19.87,0.56,25163.56316,892857.1429
1986/7/11,20.42,0.58,24485.79824,862068.9655
1986/7/10,20.8,0.55,24038.46154,909090.9091
1986/7/9,20.58,0.54,24295.43246,925925.9259
1986/7/8,20.64,0.53,24224.8062,943396.2264
1986/7/7,20.73,0.55,24119.63338,909090.9091
1986/7/3,21.26,0.58,23518.34431,862068.9655
1986/7/2,21.33,0.56,23441.16268,892857.1429
1986/7/1,21.21,0.55,23573.78595,909090.9091
1986/6/30,20.9,0.56,23923.44498,892857.1429
1986/6/27,20.98,0.56,23832.22116,892857.1429
1986/6/26,20.94,0.56,23877.74594,892857.1429
1986/6/25,21.05,0.56,23752.96912,892857.1429
1986/6/24,20.9,0.54,23923.44498,925925.9259
1986/6/23,20.71,0.54,24142.92612,925925.9259
1986/6/20,21.05,0.56,23752.96912,892857.1429
1986/6/19,20.69,0.54,24166.2639,925925.9259
1986/6/18,20.89,0.53,23934.89708,943396.2264
1986/6/17,20.96,0.53,23854.96183,943396.2264
1986/6/16,21.19,0.56,23596.03587,892857.1429
1986/6/13,21.35,0.56,23419.20375,892857.1429
1986/6/12,21.12,0.56,23674.24242,892857.1429
1986/6/11,21.28,0.56,23496.2406,892857.1429
1986/6/10,21.17,0.56,23618.32782,892857.1429
1986/6/9,20.94,0.56,23877.74594,892857.1429
1986/6/6,21.39,0.59,23375.40907,847457.6271
1986/6/5,21.51,0.6,23245.00232,833333.3333
1986/6/4,21.4,0.6,23364.48598,833333.3333
1986/6/3,21.8,0.59,22935.77982,847457.6271
1986/6/2,21.73,0.58,23009.66406,862068.9655
1986/5/30,21.74,0.57,22999.08004,877192.9825
1986/5/29,21.81,0.57,22925.26364,877192.9825
1986/5/28,21.6,0.58,23148.14815,862068.9655
1986/5/27,20.98,0.57,23832.22116,877192.9825
1986/5/23,20.53,0.57,24354.60302,877192.9825
1986/5/22,20.46,0.57,24437.92766,877192.9825
1986/5/21,20.62,0.57,24248.30262,877192.9825
1986/5/20,20.87,0.55,23957.83421,909090.9091
1986/5/19,20.57,0.55,24307.24356,909090.9091
1986/5/16,20.67,0.56,24189.64683,892857.1429
1986/5/15,20.74,0.56,24108.00386,892857.1429
1986/5/14,21.14,0.57,23651.84484,877192.9825
1986/5/13,21.24,0.56,23540.48964,892857.1429
1986/5/12,21.4,0.56,23364.48598,892857.1429
1986/5/9,21.37,0.52,23397.28591,961538.4615
1986/5/8,21.26,0.51,23518.34431,980392.1569
1986/5/7,21.43,0.49,23331.77788,1020408.163
1986/5/6,21.85,0.51,22883.29519,980392.1569
1986/5/5,22.05,0.5,22675.73696,1000000
1986/5/2,21.83,0.47,22904.26019,1063829.787
1986/5/1,22.22,0.47,22502.25023,1063829.787
1986/4/30,22.13,0.47,22593.76412,1063829.787
1986/4/29,22.58,0.48,22143.48981,1041666.667
1986/4/28,22.86,0.5,21872.26597,1000000
1986/4/25,22.59,0.5,22133.68747,1000000
1986/4/24,22.33,0.49,22391.4017,1020408.163
1986/4/23,21.99,0.46,22737.608,1086956.522
1986/4/22,21.67,0.46,23073.37333,1086956.522
1986/4/21,21.94,0.47,22789.42571,1063829.787
1986/4/18,21.62,0.46,23126.73451,1086956.522
1986/4/17,21.9,0.45,22831.05023,1111111.111
1986/4/16,21.92,0.44,22810.21898,1136363.636
1986/4/15,21.62,0.42,23126.73451,1190476.19
1986/4/14,21.58,0.42,23169.60148,1190476.19
1986/4/11,21.21,0.42,23573.78595,1190476.19
1986/4/10,21.28,0.42,23496.2406,1190476.19
1986/4/9,21.14,0.42,23651.84484,1190476.19
1986/4/8,21.53,0.43,23223.4092,1162790.698
1986/4/7,21.18,0.42,23607.17658,1190476.19
1986/4/4,21,0.41,23809.52381,1219512.195
1986/4/3,21.2,0.42,23584.90566,1190476.19
1986/4/2,21.39,0.42,23375.40907,1190476.19
1986/4/1,21.12,0.42,23674.24242,1190476.19
1986/3/31,21.46,0.44,23299.16123,1136363.636
1986/3/27,21.12,0.44,23674.24242,1136363.636
1986/3/26,20.91,0.44,23912.00383,1136363.636
1986/3/25,20.97,0.43,23843.58608,1162790.698
1986/3/24,21.09,0.41,23707.91844,1219512.195
1986/3/21,21.11,0.43,23685.45713,1162790.698
1986/3/20,21.27,0.44,23507.28726,1136363.636
1986/3/19,21.48,0.41,23277.46741,1219512.195
1986/3/18,21.58,0.42,23169.60148,1190476.19
1986/3/17,21.37,0.4,23397.28591,1250000
1986/3/14,21.3,0.41,23474.1784,1219512.195
1986/3/13,21.32,0.38,23452.1576,1315789.474
1986/3/12,21.11,0.38,23685.45713,1315789.474
1986/3/11,21.53,0.39,23223.4092,1282051.282
1986/3/10,21.04,0.38,23764.25856,1315789.474
1986/3/7,20.68,0.38,24177.94971,1315789.474
1986/3/6,20.79,0.39,24050.02405,1282051.282
1986/3/5,21.02,0.39,23786.86965,1282051.282
1986/3/4,21.21,0.38,23573.78595,1315789.474
1986/3/3,21.43,0.38,23331.77788,1315789.474
1986/2/28,21.37,0.39,23397.28591,1282051.282
1986/2/27,22.08,0.4,22644.92754,1250000
1986/2/26,22.42,0.4,22301.5165,1250000
1986/2/25,22.31,0.41,22411.47468,1219512.195
1986/2/24,22.51,0.4,22212.35007,1250000
1986/2/21,22.63,0.39,22094.56474,1282051.282
1986/2/20,22.54,0.39,22182.78616,1282051.282
1986/2/19,22.31,0.39,22411.47468,1282051.282
1986/2/18,22.51,0.37,22212.35007,1351351.351
1986/2/14,22.13,0.37,22593.76412,1351351.351
1986/2/13,22.05,0.37,22675.73696,1351351.351
1986/2/12,21.96,0.37,22768.67031,1351351.351
1986/2/11,22.2,0.37,22522.52252,1351351.351
1986/2/10,22.28,0.37,22441.65171,1351351.351
1986/2/7,22.06,0.37,22665.45784,1351351.351
1986/2/6,21.8,0.37,22935.77982,1351351.351
1986/2/5,21.78,0.37,22956.84114,1351351.351
1986/2/4,21.66,0.37,23084.02585,1351351.351
1986/2/3,21.75,0.37,22988.50575,1351351.351
1986/1/31,21.31,0.36,23463.16283,1388888.889
1986/1/30,21.03,0.36,23775.55873,1388888.889
1986/1/29,21.24,0.37,23540.48964,1351351.351
1986/1/28,21.34,0.34,23430.17807,1470588.235
1986/1/27,21.04,0.34,23764.25856,1470588.235
1986/1/24,21.1,0.35,23696.68246,1428571.429
1986/1/23,20.82,0.36,24015.36984,1388888.889
1986/1/22,20.29,0.36,24642.68112,1388888.889
1986/1/21,21.03,0.37,23775.55873,1351351.351
1986/1/20,21.01,0.37,23798.19134,1351351.351
1986/1/17,21.22,0.37,23562.67672,1351351.351
1986/1/16,21.94,0.38,22789.42571,1315789.474
1986/1/15,21.47,0.37,23288.30927,1351351.351
1986/1/14,20.99,0.36,23820.86708,1388888.889
1986/1/13,20.96,0.36,23854.96183,1388888.889
1986/1/10,20.89,0.35,23934.89708,1428571.429
1986/1/9,21.15,0.35,23640.66194,1428571.429
1986/1/8,20.94,0.35,23877.74594,1428571.429
1986/1/7,21.89,0.36,22841.48013,1388888.889
1986/1/6,21.71,0.34,23030.86135,1470588.235
1986/1/3,21.71,0.35,23030.86135,1428571.429
1986/1/2,21.38,0.34,23386.34238,1470588.235
1985/12/31,21.87,0.34,22862.36854,1470588.235
1985/12/30,22.26,0.34,22461.81491,1470588.235
1985/12/27,21.85,0.35,22883.29519,1428571.429
1985/12/26,21.55,0.34,23201.85615,1470588.235
1985/12/24,21.48,0.34,23277.46741,1470588.235
1985/12/23,21.66,0.34,23084.02585,1470588.235
1985/12/20,21.7,0.35,23041.47465,1428571.429
1985/12/19,21.63,0.35,23116.04253,1428571.429
1985/12/18,21.5,0.34,23255.81395,1470588.235
1985/12/17,21.45,0.32,23310.02331,1562500
1985/12/16,21.41,0.32,23353.5731,1562500
1985/12/13,21.13,0.31,23663.03833,1612903.226
1985/12/12,20.9,0.31,23923.44498,1612903.226
1985/12/11,20.96,0.31,23854.96183,1612903.226
1985/12/10,20.62,0.3,24248.30262,1666666.667
1985/12/9,20.34,0.3,24582.10423,1666666.667
1985/12/6,19.94,0.31,25075.22568,1612903.226
